date,cases,city,country
2022-02-23,2660,Bern,Switzerland
2022-02-24,2277,Bern,Switzerland
2022-02-25,2399,Bern,Switzerland
2022-02-26,1811,Bern,Switzerland
2022-02-27,1625,Bern,Switzerland
2022-02-28,3440,Bern,Switzerland
2022-03-01,3221,Bern,Switzerland
2022-03-02,3366,Bern,Switzerland
2022-03-03,3131,Bern,Switzerland
2022-03-04,2992,Bern,Switzerland
2022-03-05,2290,Bern,Switzerland
2022-03-06,1937,Bern,Switzerland
2022-03-07,4729,Bern,Switzerland
2022-03-08,4331,Bern,Switzerland
2022-03-09,4476,Bern,Switzerland
2022-03-10,4292,Bern,Switzerland
2022-03-11,3925,Bern,Switzerland
2022-03-12,3044,Bern,Switzerland
2022-03-13,2342,Bern,Switzerland
2022-03-14,5484,Bern,Switzerland
2022-03-15,4762,Bern,Switzerland
2022-03-16,4245,Bern,Switzerland
2022-03-17,3442,Bern,Switzerland
2022-03-18,3181,Bern,Switzerland
2022-03-19,2203,Bern,Switzerland
2022-03-20,1688,Bern,Switzerland
2022-03-21,4066,Bern,Switzerland
2022-03-22,2957,Bern,Switzerland
2022-03-23,2567,Bern,Switzerland
2022-03-24,2097,Bern,Switzerland
2022-03-25,1775,Bern,Switzerland
2022-03-26,1145,Bern,Switzerland
2022-03-27,841,Bern,Switzerland
2022-03-28,2292,Bern,Switzerland
2022-03-29,1725,Bern,Switzerland
2022-03-30,1461,Bern,Switzerland
2022-03-31,954,Bern,Switzerland
2022-04-01,667,Bern,Switzerland
2022-04-02,447,Bern,Switzerland
2022-04-03,382,Bern,Switzerland
2022-04-04,994,Bern,Switzerland
2022-04-05,800,Bern,Switzerland
2022-04-06,795,Bern,Switzerland
2022-04-07,700,Bern,Switzerland
2022-04-08,650,Bern,Switzerland
2022-04-09,438,Bern,Switzerland
2022-04-10,300,Bern,Switzerland
2022-04-11,785,Bern,Switzerland
2022-04-12,588,Bern,Switzerland
2022-04-13,602,Bern,Switzerland
2022-04-14,514,Bern,Switzerland
2022-04-15,303,Bern,Switzerland
2022-04-16,372,Bern,Switzerland
2022-04-17,212,Bern,Switzerland
2022-04-18,325,Bern,Switzerland
2022-04-19,562,Bern,Switzerland
2022-04-20,449,Bern,Switzerland
2022-04-21,469,Bern,Switzerland
2022-04-22,337,Bern,Switzerland
2022-04-23,219,Bern,Switzerland
2022-04-24,190,Bern,Switzerland
2022-04-25,478,Bern,Switzerland
2022-04-26,309,Bern,Switzerland
2022-04-27,325,Bern,Switzerland
2022-04-28,271,Bern,Switzerland
2022-04-29,238,Bern,Switzerland
2022-04-30,148,Bern,Switzerland
2022-05-01,113,Bern,Switzerland
2022-05-02,295,Bern,Switzerland
2022-05-03,216,Bern,Switzerland
2022-05-04,200,Bern,Switzerland
2022-05-05,189,Bern,Switzerland
2022-05-06,238,Bern,Switzerland
2022-05-07,137,Bern,Switzerland
2022-05-08,125,Bern,Switzerland
2022-05-09,287,Bern,Switzerland
2022-05-10,242,Bern,Switzerland
2022-05-11,223,Bern,Switzerland
2022-05-12,211,Bern,Switzerland
2022-05-13,191,Bern,Switzerland
2022-05-14,122,Bern,Switzerland
2022-05-15,90,Bern,Switzerland
2022-05-16,227,Bern,Switzerland
2022-05-17,160,Bern,Switzerland
2022-05-18,185,Bern,Switzerland
2022-05-19,141,Bern,Switzerland
2022-05-20,98,Bern,Switzerland
2022-05-21,102,Bern,Switzerland
2022-05-22,74,Bern,Switzerland
2022-05-23,164,Bern,Switzerland
2022-05-24,128,Bern,Switzerland
2022-05-25,102,Bern,Switzerland
2022-05-26,66,Bern,Switzerland
2022-05-27,130,Bern,Switzerland
2022-05-28,89,Bern,Switzerland
2022-05-29,66,Bern,Switzerland
2022-05-30,213,Bern,Switzerland
2022-05-31,165,Bern,Switzerland
2022-06-01,178,Bern,Switzerland
2022-06-02,134,Bern,Switzerland
2022-06-03,156,Bern,Switzerland
2022-06-04,94,Bern,Switzerland
2022-06-05,62,Bern,Switzerland
2022-06-06,153,Bern,Switzerland
2022-06-07,314,Bern,Switzerland
2022-06-08,305,Bern,Switzerland
2022-06-09,268,Bern,Switzerland
2022-06-10,248,Bern,Switzerland
2022-06-11,166,Bern,Switzerland
2022-06-12,155,Bern,Switzerland
2022-06-13,411,Bern,Switzerland
2022-06-14,424,Bern,Switzerland
2022-06-15,414,Bern,Switzerland
2022-06-16,448,Bern,Switzerland
2022-06-17,465,Bern,Switzerland
2022-06-18,315,Bern,Switzerland
2022-06-19,219,Bern,Switzerland
2022-06-20,654,Bern,Switzerland
2022-06-21,546,Bern,Switzerland
2022-06-22,618,Bern,Switzerland
2022-06-23,579,Bern,Switzerland
2022-06-24,533,Bern,Switzerland
2022-06-25,372,Bern,Switzerland
2022-06-26,292,Bern,Switzerland
2022-06-27,934,Bern,Switzerland
2022-06-28,876,Bern,Switzerland
2022-06-29,854,Bern,Switzerland
2022-06-30,845,Bern,Switzerland
2022-07-01,871,Bern,Switzerland
2022-07-02,533,Bern,Switzerland
2022-07-03,433,Bern,Switzerland
2022-07-04,1457,Bern,Switzerland
2022-07-05,1199,Bern,Switzerland
2022-07-06,1203,Bern,Switzerland
2022-07-07,1095,Bern,Switzerland
2022-07-08,1020,Bern,Switzerland
2022-07-09,627,Bern,Switzerland
2022-07-10,445,Bern,Switzerland
2022-07-11,1166,Bern,Switzerland
2022-07-12,1088,Bern,Switzerland
2022-07-13,1065,Bern,Switzerland
2022-07-14,939,Bern,Switzerland
2022-07-15,897,Bern,Switzerland
2022-07-16,490,Bern,Switzerland
2022-07-17,357,Bern,Switzerland
2022-07-18,1377,Bern,Switzerland
2022-07-19,996,Bern,Switzerland
2022-07-20,951,Bern,Switzerland
2022-07-21,832,Bern,Switzerland
2022-07-22,747,Bern,Switzerland
2022-07-23,439,Bern,Switzerland
2022-07-24,320,Bern,Switzerland
2022-07-25,863,Bern,Switzerland
2022-07-26,611,Bern,Switzerland
2022-07-27,575,Bern,Switzerland
2022-07-28,476,Bern,Switzerland
2022-07-29,456,Bern,Switzerland
2022-07-30,250,Bern,Switzerland
2022-07-31,247,Bern,Switzerland
2022-08-01,256,Bern,Switzerland
2022-08-02,506,Bern,Switzerland
2022-08-03,470,Bern,Switzerland
2022-08-04,376,Bern,Switzerland
2022-08-05,438,Bern,Switzerland
2022-08-06,259,Bern,Switzerland
2022-08-07,175,Bern,Switzerland
2022-08-08,299,Bern,Switzerland
2022-08-09,0,Bern,Switzerland
2020-02-24,0,Basel-Stadt,Switzerland
2020-02-25,0,Basel-Stadt,Switzerland
2020-02-26,1,Basel-Stadt,Switzerland
2020-02-27,0,Basel-Stadt,Switzerland
2020-02-28,2,Basel-Stadt,Switzerland
2020-02-29,0,Basel-Stadt,Switzerland
2020-03-01,1,Basel-Stadt,Switzerland
2020-03-02,1,Basel-Stadt,Switzerland
2020-03-03,1,Basel-Stadt,Switzerland
2020-03-04,6,Basel-Stadt,Switzerland
2020-03-05,10,Basel-Stadt,Switzerland
2020-03-06,5,Basel-Stadt,Switzerland
2020-03-07,5,Basel-Stadt,Switzerland
2020-03-08,7,Basel-Stadt,Switzerland
2020-03-09,13,Basel-Stadt,Switzerland
2020-03-10,18,Basel-Stadt,Switzerland
2020-03-11,40,Basel-Stadt,Switzerland
2020-03-12,23,Basel-Stadt,Switzerland
2020-03-13,23,Basel-Stadt,Switzerland
2020-03-14,19,Basel-Stadt,Switzerland
2020-03-15,18,Basel-Stadt,Switzerland
2020-03-16,31,Basel-Stadt,Switzerland
2020-03-17,38,Basel-Stadt,Switzerland
2020-03-18,51,Basel-Stadt,Switzerland
2020-03-19,38,Basel-Stadt,Switzerland
2020-03-20,56,Basel-Stadt,Switzerland
2020-03-21,34,Basel-Stadt,Switzerland
2020-03-22,42,Basel-Stadt,Switzerland
2020-03-23,74,Basel-Stadt,Switzerland
2020-03-24,41,Basel-Stadt,Switzerland
2020-03-25,43,Basel-Stadt,Switzerland
2020-03-26,35,Basel-Stadt,Switzerland
2020-03-27,44,Basel-Stadt,Switzerland
2020-03-28,28,Basel-Stadt,Switzerland
2020-03-29,15,Basel-Stadt,Switzerland
2020-03-30,45,Basel-Stadt,Switzerland
2020-03-31,30,Basel-Stadt,Switzerland
2020-04-01,36,Basel-Stadt,Switzerland
2020-04-02,19,Basel-Stadt,Switzerland
2020-04-03,29,Basel-Stadt,Switzerland
2020-04-04,12,Basel-Stadt,Switzerland
2020-04-05,12,Basel-Stadt,Switzerland
2020-04-06,21,Basel-Stadt,Switzerland
2020-04-07,20,Basel-Stadt,Switzerland
2020-04-08,17,Basel-Stadt,Switzerland
2020-04-09,9,Basel-Stadt,Switzerland
2020-04-10,6,Basel-Stadt,Switzerland
2020-04-11,5,Basel-Stadt,Switzerland
2020-04-12,7,Basel-Stadt,Switzerland
2020-04-13,11,Basel-Stadt,Switzerland
2020-04-14,6,Basel-Stadt,Switzerland
2020-04-15,8,Basel-Stadt,Switzerland
2020-04-16,12,Basel-Stadt,Switzerland
2020-04-17,3,Basel-Stadt,Switzerland
2020-04-18,3,Basel-Stadt,Switzerland
2020-04-19,1,Basel-Stadt,Switzerland
2020-04-20,0,Basel-Stadt,Switzerland
2020-04-21,5,Basel-Stadt,Switzerland
2020-04-22,3,Basel-Stadt,Switzerland
2020-04-23,2,Basel-Stadt,Switzerland
2020-04-24,2,Basel-Stadt,Switzerland
2020-04-25,2,Basel-Stadt,Switzerland
2020-04-26,0,Basel-Stadt,Switzerland
2020-04-27,7,Basel-Stadt,Switzerland
2020-04-28,4,Basel-Stadt,Switzerland
2020-04-29,1,Basel-Stadt,Switzerland
2020-04-30,3,Basel-Stadt,Switzerland
2020-05-01,2,Basel-Stadt,Switzerland
2020-05-02,3,Basel-Stadt,Switzerland
2020-05-03,0,Basel-Stadt,Switzerland
2020-05-04,1,Basel-Stadt,Switzerland
2020-05-05,2,Basel-Stadt,Switzerland
2020-05-06,1,Basel-Stadt,Switzerland
2020-05-07,1,Basel-Stadt,Switzerland
2020-05-08,0,Basel-Stadt,Switzerland
2020-05-09,1,Basel-Stadt,Switzerland
2020-05-10,1,Basel-Stadt,Switzerland
2020-05-11,0,Basel-Stadt,Switzerland
2020-05-12,0,Basel-Stadt,Switzerland
2020-05-13,3,Basel-Stadt,Switzerland
2020-05-14,1,Basel-Stadt,Switzerland
2020-05-15,1,Basel-Stadt,Switzerland
2020-05-16,0,Basel-Stadt,Switzerland
2020-05-17,1,Basel-Stadt,Switzerland
2020-05-18,0,Basel-Stadt,Switzerland
2020-05-19,1,Basel-Stadt,Switzerland
2020-05-20,0,Basel-Stadt,Switzerland
2020-05-21,0,Basel-Stadt,Switzerland
2020-05-22,0,Basel-Stadt,Switzerland
2020-05-23,0,Basel-Stadt,Switzerland
2020-05-24,0,Basel-Stadt,Switzerland
2020-05-25,0,Basel-Stadt,Switzerland
2020-05-26,0,Basel-Stadt,Switzerland
2020-05-27,2,Basel-Stadt,Switzerland
2020-05-28,0,Basel-Stadt,Switzerland
2020-05-29,0,Basel-Stadt,Switzerland
2020-05-30,0,Basel-Stadt,Switzerland
2020-05-31,0,Basel-Stadt,Switzerland
2020-06-01,0,Basel-Stadt,Switzerland
2020-06-02,2,Basel-Stadt,Switzerland
2020-06-03,0,Basel-Stadt,Switzerland
2020-06-04,2,Basel-Stadt,Switzerland
2020-06-05,0,Basel-Stadt,Switzerland
2020-06-06,0,Basel-Stadt,Switzerland
2020-06-07,0,Basel-Stadt,Switzerland
2020-06-08,1,Basel-Stadt,Switzerland
2020-06-09,0,Basel-Stadt,Switzerland
2020-06-10,0,Basel-Stadt,Switzerland
2020-06-11,0,Basel-Stadt,Switzerland
2020-06-12,0,Basel-Stadt,Switzerland
2020-06-13,0,Basel-Stadt,Switzerland
2020-06-14,0,Basel-Stadt,Switzerland
2020-06-15,1,Basel-Stadt,Switzerland
2020-06-16,0,Basel-Stadt,Switzerland
2020-06-17,0,Basel-Stadt,Switzerland
2020-06-18,1,Basel-Stadt,Switzerland
2020-06-19,0,Basel-Stadt,Switzerland
2020-06-20,0,Basel-Stadt,Switzerland
2020-06-21,0,Basel-Stadt,Switzerland
2020-06-22,0,Basel-Stadt,Switzerland
2020-06-23,0,Basel-Stadt,Switzerland
2020-06-24,0,Basel-Stadt,Switzerland
2020-06-25,0,Basel-Stadt,Switzerland
2020-06-26,0,Basel-Stadt,Switzerland
2020-06-27,0,Basel-Stadt,Switzerland
2020-06-28,0,Basel-Stadt,Switzerland
2020-06-29,0,Basel-Stadt,Switzerland
2020-06-30,0,Basel-Stadt,Switzerland
2020-07-01,2,Basel-Stadt,Switzerland
2020-07-02,2,Basel-Stadt,Switzerland
2020-07-03,1,Basel-Stadt,Switzerland
2020-07-04,0,Basel-Stadt,Switzerland
2020-07-05,2,Basel-Stadt,Switzerland
2020-07-06,3,Basel-Stadt,Switzerland
2020-07-07,3,Basel-Stadt,Switzerland
2020-07-08,3,Basel-Stadt,Switzerland
2020-07-09,4,Basel-Stadt,Switzerland
2020-07-10,2,Basel-Stadt,Switzerland
2020-07-11,1,Basel-Stadt,Switzerland
2020-07-12,3,Basel-Stadt,Switzerland
2020-07-13,5,Basel-Stadt,Switzerland
2020-07-14,1,Basel-Stadt,Switzerland
2020-07-15,2,Basel-Stadt,Switzerland
2020-07-16,3,Basel-Stadt,Switzerland
2020-07-17,2,Basel-Stadt,Switzerland
2020-07-18,0,Basel-Stadt,Switzerland
2020-07-19,2,Basel-Stadt,Switzerland
2020-07-20,3,Basel-Stadt,Switzerland
2020-07-21,2,Basel-Stadt,Switzerland
2020-07-22,1,Basel-Stadt,Switzerland
2020-07-23,2,Basel-Stadt,Switzerland
2020-07-24,2,Basel-Stadt,Switzerland
2020-07-25,3,Basel-Stadt,Switzerland
2020-07-26,0,Basel-Stadt,Switzerland
2020-07-27,1,Basel-Stadt,Switzerland
2020-07-28,11,Basel-Stadt,Switzerland
2020-07-29,1,Basel-Stadt,Switzerland
2020-07-30,7,Basel-Stadt,Switzerland
2020-07-31,7,Basel-Stadt,Switzerland
2020-08-01,4,Basel-Stadt,Switzerland
2020-08-02,1,Basel-Stadt,Switzerland
2020-08-03,11,Basel-Stadt,Switzerland
2020-08-04,1,Basel-Stadt,Switzerland
2020-08-05,2,Basel-Stadt,Switzerland
2020-08-06,1,Basel-Stadt,Switzerland
2020-08-07,2,Basel-Stadt,Switzerland
2020-08-08,2,Basel-Stadt,Switzerland
2020-08-09,3,Basel-Stadt,Switzerland
2020-08-10,9,Basel-Stadt,Switzerland
2020-08-11,6,Basel-Stadt,Switzerland
2020-08-12,11,Basel-Stadt,Switzerland
2020-08-13,9,Basel-Stadt,Switzerland
2020-08-14,15,Basel-Stadt,Switzerland
2020-08-15,6,Basel-Stadt,Switzerland
2020-08-16,3,Basel-Stadt,Switzerland
2020-08-17,8,Basel-Stadt,Switzerland
2020-08-18,10,Basel-Stadt,Switzerland
2020-08-19,5,Basel-Stadt,Switzerland
2020-08-20,10,Basel-Stadt,Switzerland
2020-08-21,6,Basel-Stadt,Switzerland
2020-08-22,2,Basel-Stadt,Switzerland
2020-08-23,2,Basel-Stadt,Switzerland
2020-08-24,4,Basel-Stadt,Switzerland
2020-08-25,6,Basel-Stadt,Switzerland
2020-08-26,2,Basel-Stadt,Switzerland
2020-08-27,13,Basel-Stadt,Switzerland
2020-08-28,5,Basel-Stadt,Switzerland
2020-08-29,1,Basel-Stadt,Switzerland
2020-08-30,2,Basel-Stadt,Switzerland
2020-08-31,4,Basel-Stadt,Switzerland
2020-09-01,3,Basel-Stadt,Switzerland
2020-09-02,8,Basel-Stadt,Switzerland
2020-09-03,1,Basel-Stadt,Switzerland
2020-09-04,6,Basel-Stadt,Switzerland
2020-09-05,3,Basel-Stadt,Switzerland
2020-09-06,6,Basel-Stadt,Switzerland
2020-09-07,8,Basel-Stadt,Switzerland
2020-09-08,4,Basel-Stadt,Switzerland
2020-09-09,6,Basel-Stadt,Switzerland
2020-09-10,1,Basel-Stadt,Switzerland
2020-09-11,4,Basel-Stadt,Switzerland
2020-09-12,2,Basel-Stadt,Switzerland
2020-09-13,2,Basel-Stadt,Switzerland
2020-09-14,6,Basel-Stadt,Switzerland
2020-09-15,2,Basel-Stadt,Switzerland
2020-09-16,8,Basel-Stadt,Switzerland
2020-09-17,3,Basel-Stadt,Switzerland
2020-09-18,1,Basel-Stadt,Switzerland
2020-09-19,0,Basel-Stadt,Switzerland
2020-09-20,2,Basel-Stadt,Switzerland
2020-09-21,2,Basel-Stadt,Switzerland
2020-09-22,2,Basel-Stadt,Switzerland
2020-09-23,4,Basel-Stadt,Switzerland
2020-09-24,2,Basel-Stadt,Switzerland
2020-09-25,4,Basel-Stadt,Switzerland
2020-09-26,3,Basel-Stadt,Switzerland
2020-09-27,0,Basel-Stadt,Switzerland
2020-09-28,2,Basel-Stadt,Switzerland
2020-09-29,6,Basel-Stadt,Switzerland
2020-09-30,6,Basel-Stadt,Switzerland
2020-10-01,7,Basel-Stadt,Switzerland
2020-10-02,11,Basel-Stadt,Switzerland
2020-10-03,7,Basel-Stadt,Switzerland
2020-10-04,5,Basel-Stadt,Switzerland
2020-10-05,7,Basel-Stadt,Switzerland
2020-10-06,13,Basel-Stadt,Switzerland
2020-10-07,16,Basel-Stadt,Switzerland
2020-10-08,15,Basel-Stadt,Switzerland
2020-10-09,22,Basel-Stadt,Switzerland
2020-10-10,30,Basel-Stadt,Switzerland
2020-10-11,9,Basel-Stadt,Switzerland
2020-10-12,30,Basel-Stadt,Switzerland
2020-10-13,19,Basel-Stadt,Switzerland
2020-10-14,37,Basel-Stadt,Switzerland
2020-10-15,42,Basel-Stadt,Switzerland
2020-10-16,38,Basel-Stadt,Switzerland
2020-10-17,21,Basel-Stadt,Switzerland
2020-10-18,31,Basel-Stadt,Switzerland
2020-10-19,51,Basel-Stadt,Switzerland
2020-10-20,57,Basel-Stadt,Switzerland
2020-10-21,92,Basel-Stadt,Switzerland
2020-10-22,85,Basel-Stadt,Switzerland
2020-10-23,74,Basel-Stadt,Switzerland
2020-10-24,51,Basel-Stadt,Switzerland
2020-10-25,42,Basel-Stadt,Switzerland
2020-10-26,104,Basel-Stadt,Switzerland
2020-10-27,83,Basel-Stadt,Switzerland
2020-10-28,111,Basel-Stadt,Switzerland
2020-10-29,91,Basel-Stadt,Switzerland
2020-10-30,108,Basel-Stadt,Switzerland
2020-10-31,50,Basel-Stadt,Switzerland
2020-11-01,51,Basel-Stadt,Switzerland
2020-11-02,110,Basel-Stadt,Switzerland
2020-11-03,104,Basel-Stadt,Switzerland
2020-11-04,96,Basel-Stadt,Switzerland
2020-11-05,91,Basel-Stadt,Switzerland
2020-11-06,85,Basel-Stadt,Switzerland
2020-11-07,49,Basel-Stadt,Switzerland
2020-11-08,52,Basel-Stadt,Switzerland
2020-11-09,122,Basel-Stadt,Switzerland
2020-11-10,125,Basel-Stadt,Switzerland
2020-11-11,109,Basel-Stadt,Switzerland
2020-11-12,155,Basel-Stadt,Switzerland
2020-11-13,138,Basel-Stadt,Switzerland
2020-11-14,73,Basel-Stadt,Switzerland
2020-11-15,76,Basel-Stadt,Switzerland
2020-11-16,170,Basel-Stadt,Switzerland
2020-11-17,120,Basel-Stadt,Switzerland
2020-11-18,108,Basel-Stadt,Switzerland
2020-11-19,93,Basel-Stadt,Switzerland
2020-11-20,98,Basel-Stadt,Switzerland
2020-11-21,83,Basel-Stadt,Switzerland
2020-11-22,47,Basel-Stadt,Switzerland
2020-11-23,123,Basel-Stadt,Switzerland
2020-11-24,125,Basel-Stadt,Switzerland
2020-11-25,117,Basel-Stadt,Switzerland
2020-11-26,100,Basel-Stadt,Switzerland
2020-11-27,98,Basel-Stadt,Switzerland
2020-11-28,65,Basel-Stadt,Switzerland
2020-11-29,58,Basel-Stadt,Switzerland
2020-11-30,114,Basel-Stadt,Switzerland
2020-12-01,105,Basel-Stadt,Switzerland
2020-12-02,105,Basel-Stadt,Switzerland
2020-12-03,95,Basel-Stadt,Switzerland
2020-12-04,112,Basel-Stadt,Switzerland
2020-12-05,67,Basel-Stadt,Switzerland
2020-12-06,66,Basel-Stadt,Switzerland
2020-12-07,132,Basel-Stadt,Switzerland
2020-12-08,113,Basel-Stadt,Switzerland
2020-12-09,111,Basel-Stadt,Switzerland
2020-12-10,120,Basel-Stadt,Switzerland
2020-12-11,103,Basel-Stadt,Switzerland
2020-12-12,68,Basel-Stadt,Switzerland
2020-12-13,54,Basel-Stadt,Switzerland
2020-12-14,125,Basel-Stadt,Switzerland
2020-12-15,109,Basel-Stadt,Switzerland
2020-12-16,126,Basel-Stadt,Switzerland
2020-12-17,108,Basel-Stadt,Switzerland
2020-12-18,92,Basel-Stadt,Switzerland
2020-12-19,49,Basel-Stadt,Switzerland
2020-12-20,48,Basel-Stadt,Switzerland
2020-12-21,122,Basel-Stadt,Switzerland
2020-12-22,74,Basel-Stadt,Switzerland
2020-12-23,83,Basel-Stadt,Switzerland
2020-12-24,60,Basel-Stadt,Switzerland
2020-12-25,40,Basel-Stadt,Switzerland
2020-12-26,60,Basel-Stadt,Switzerland
2020-12-27,46,Basel-Stadt,Switzerland
2020-12-28,98,Basel-Stadt,Switzerland
2020-12-29,58,Basel-Stadt,Switzerland
2020-12-30,65,Basel-Stadt,Switzerland
2020-12-31,60,Basel-Stadt,Switzerland
2021-01-01,32,Basel-Stadt,Switzerland
2021-01-02,46,Basel-Stadt,Switzerland
2021-01-03,47,Basel-Stadt,Switzerland
2021-01-04,102,Basel-Stadt,Switzerland
2021-01-05,67,Basel-Stadt,Switzerland
2021-01-06,78,Basel-Stadt,Switzerland
2021-01-07,69,Basel-Stadt,Switzerland
2021-01-08,44,Basel-Stadt,Switzerland
2021-01-09,38,Basel-Stadt,Switzerland
2021-01-10,23,Basel-Stadt,Switzerland
2021-01-11,71,Basel-Stadt,Switzerland
2021-01-12,53,Basel-Stadt,Switzerland
2021-01-13,65,Basel-Stadt,Switzerland
2021-01-14,23,Basel-Stadt,Switzerland
2021-01-15,26,Basel-Stadt,Switzerland
2021-01-16,20,Basel-Stadt,Switzerland
2021-01-17,10,Basel-Stadt,Switzerland
2021-01-18,45,Basel-Stadt,Switzerland
2021-01-19,46,Basel-Stadt,Switzerland
2021-01-20,39,Basel-Stadt,Switzerland
2021-01-21,34,Basel-Stadt,Switzerland
2021-01-22,29,Basel-Stadt,Switzerland
2021-01-23,25,Basel-Stadt,Switzerland
2021-01-24,13,Basel-Stadt,Switzerland
2021-01-25,40,Basel-Stadt,Switzerland
2021-01-26,38,Basel-Stadt,Switzerland
2021-01-27,39,Basel-Stadt,Switzerland
2021-01-28,26,Basel-Stadt,Switzerland
2021-01-29,26,Basel-Stadt,Switzerland
2021-01-30,13,Basel-Stadt,Switzerland
2021-01-31,13,Basel-Stadt,Switzerland
2021-02-01,29,Basel-Stadt,Switzerland
2021-02-02,44,Basel-Stadt,Switzerland
2021-02-03,19,Basel-Stadt,Switzerland
2021-02-04,30,Basel-Stadt,Switzerland
2021-02-05,38,Basel-Stadt,Switzerland
2021-02-06,23,Basel-Stadt,Switzerland
2021-02-07,21,Basel-Stadt,Switzerland
2021-02-08,27,Basel-Stadt,Switzerland
2021-02-09,26,Basel-Stadt,Switzerland
2021-02-10,14,Basel-Stadt,Switzerland
2021-02-11,13,Basel-Stadt,Switzerland
2021-02-12,19,Basel-Stadt,Switzerland
2021-02-13,11,Basel-Stadt,Switzerland
2021-02-14,7,Basel-Stadt,Switzerland
2021-02-15,14,Basel-Stadt,Switzerland
2021-02-16,11,Basel-Stadt,Switzerland
2021-02-17,20,Basel-Stadt,Switzerland
2021-02-18,13,Basel-Stadt,Switzerland
2021-02-19,17,Basel-Stadt,Switzerland
2021-02-20,9,Basel-Stadt,Switzerland
2021-02-21,8,Basel-Stadt,Switzerland
2021-02-22,27,Basel-Stadt,Switzerland
2021-02-23,19,Basel-Stadt,Switzerland
2021-02-24,15,Basel-Stadt,Switzerland
2021-02-25,25,Basel-Stadt,Switzerland
2021-02-26,17,Basel-Stadt,Switzerland
2021-02-27,13,Basel-Stadt,Switzerland
2021-02-28,17,Basel-Stadt,Switzerland
2021-03-01,33,Basel-Stadt,Switzerland
2021-03-02,23,Basel-Stadt,Switzerland
2021-03-03,32,Basel-Stadt,Switzerland
2021-03-04,20,Basel-Stadt,Switzerland
2021-03-05,17,Basel-Stadt,Switzerland
2021-03-06,12,Basel-Stadt,Switzerland
2021-03-07,8,Basel-Stadt,Switzerland
2021-03-08,16,Basel-Stadt,Switzerland
2021-03-09,23,Basel-Stadt,Switzerland
2021-03-10,43,Basel-Stadt,Switzerland
2021-03-11,30,Basel-Stadt,Switzerland
2021-03-12,30,Basel-Stadt,Switzerland
2021-03-13,20,Basel-Stadt,Switzerland
2021-03-14,14,Basel-Stadt,Switzerland
2021-03-15,36,Basel-Stadt,Switzerland
2021-03-16,27,Basel-Stadt,Switzerland
2021-03-17,34,Basel-Stadt,Switzerland
2021-03-18,34,Basel-Stadt,Switzerland
2021-03-19,38,Basel-Stadt,Switzerland
2021-03-20,18,Basel-Stadt,Switzerland
2021-03-21,21,Basel-Stadt,Switzerland
2021-03-22,39,Basel-Stadt,Switzerland
2021-03-23,29,Basel-Stadt,Switzerland
2021-03-24,43,Basel-Stadt,Switzerland
2021-03-25,48,Basel-Stadt,Switzerland
2021-03-26,40,Basel-Stadt,Switzerland
2021-03-27,19,Basel-Stadt,Switzerland
2021-03-28,26,Basel-Stadt,Switzerland
2021-03-29,53,Basel-Stadt,Switzerland
2021-03-30,36,Basel-Stadt,Switzerland
2021-03-31,56,Basel-Stadt,Switzerland
2021-04-01,44,Basel-Stadt,Switzerland
2021-04-02,25,Basel-Stadt,Switzerland
2021-04-03,19,Basel-Stadt,Switzerland
2021-04-04,31,Basel-Stadt,Switzerland
2021-04-05,26,Basel-Stadt,Switzerland
2021-04-06,45,Basel-Stadt,Switzerland
2021-04-07,36,Basel-Stadt,Switzerland
2021-04-08,63,Basel-Stadt,Switzerland
2021-04-09,44,Basel-Stadt,Switzerland
2021-04-10,31,Basel-Stadt,Switzerland
2021-04-11,27,Basel-Stadt,Switzerland
2021-04-12,44,Basel-Stadt,Switzerland
2021-04-13,42,Basel-Stadt,Switzerland
2021-04-14,64,Basel-Stadt,Switzerland
2021-04-15,46,Basel-Stadt,Switzerland
2021-04-16,58,Basel-Stadt,Switzerland
2021-04-17,28,Basel-Stadt,Switzerland
2021-04-18,35,Basel-Stadt,Switzerland
2021-04-19,63,Basel-Stadt,Switzerland
2021-04-20,80,Basel-Stadt,Switzerland
2021-04-21,68,Basel-Stadt,Switzerland
2021-04-22,69,Basel-Stadt,Switzerland
2021-04-23,53,Basel-Stadt,Switzerland
2021-04-24,27,Basel-Stadt,Switzerland
2021-04-25,39,Basel-Stadt,Switzerland
2021-04-26,67,Basel-Stadt,Switzerland
2021-04-27,57,Basel-Stadt,Switzerland
2021-04-28,55,Basel-Stadt,Switzerland
2021-04-29,55,Basel-Stadt,Switzerland
2021-04-30,58,Basel-Stadt,Switzerland
2021-05-01,45,Basel-Stadt,Switzerland
2021-05-02,22,Basel-Stadt,Switzerland
2021-05-03,53,Basel-Stadt,Switzerland
2021-05-04,46,Basel-Stadt,Switzerland
2021-05-05,42,Basel-Stadt,Switzerland
2021-05-06,38,Basel-Stadt,Switzerland
2021-05-07,44,Basel-Stadt,Switzerland
2021-05-08,42,Basel-Stadt,Switzerland
2021-05-09,27,Basel-Stadt,Switzerland
2021-05-10,48,Basel-Stadt,Switzerland
