"regionname","date","cases"
"Australian Capital Territory",2021-08-09,124
"New South Wales",2021-08-09,11558
"Northern Territory",2021-08-09,199
"Queensland",2021-08-09,1926
"South Australia",2021-08-09,868
"Tasmania",2021-08-09,235
"Victoria",2021-08-09,21041
"Western Australia",2021-08-09,1059
"Australian Capital Territory",2021-08-10,124
"New South Wales",2021-08-10,11902
"Northern Territory",2021-08-10,199
"Queensland",2021-08-10,1929
"South Australia",2021-08-10,868
"Tasmania",2021-08-10,235
"Victoria",2021-08-10,21061
"Western Australia",2021-08-10,1059
"Australian Capital Territory",2021-08-11,124
"New South Wales",2021-08-11,12245
"Northern Territory",2021-08-11,199
"Queensland",2021-08-11,1940
"South Australia",2021-08-11,868
"Tasmania",2021-08-11,235
"Victoria",2021-08-11,21079
"Western Australia",2021-08-11,1059
"Australian Capital Territory",2021-08-12,129
"New South Wales",2021-08-12,12629
"Northern Territory",2021-08-12,199
"Queensland",2021-08-12,1948
"South Australia",2021-08-12,868
"Tasmania",2021-08-12,235
"Victoria",2021-08-12,21098
"Western Australia",2021-08-12,1059
"Australian Capital Territory",2021-08-13,131
"New South Wales",2021-08-13,13092
"Northern Territory",2021-08-13,199
"Queensland",2021-08-13,1955
"South Australia",2021-08-13,868
"Tasmania",2021-08-13,235
"Victoria",2021-08-13,21119
"Western Australia",2021-08-13,1059
"Australian Capital Territory",2021-08-14,133
"New South Wales",2021-08-14,13503
"Northern Territory",2021-08-14,199
"Queensland",2021-08-14,1956
"South Australia",2021-08-14,868
"Tasmania",2021-08-14,235
"Victoria",2021-08-14,21144
"Western Australia",2021-08-14,1059
"Australian Capital Territory",2021-08-15,152
"New South Wales",2021-08-15,13978
"Northern Territory",2021-08-15,200
"Queensland",2021-08-15,1955
"South Australia",2021-08-15,868
"Tasmania",2021-08-15,235
"Victoria",2021-08-15,21166
"Western Australia",2021-08-15,1061
"Australian Capital Territory",2021-08-16,169
"New South Wales",2021-08-16,14416
"Northern Territory",2021-08-16,200
"Queensland",2021-08-16,1957
"South Australia",2021-08-16,868
"Tasmania",2021-08-16,235
"Victoria",2021-08-16,21191
"Western Australia",2021-08-16,1061
"Australian Capital Territory",2021-08-17,191
"New South Wales",2021-08-17,15043
"Northern Territory",2021-08-17,200
"Queensland",2021-08-17,1961
"South Australia",2021-08-17,868
"Tasmania",2021-08-17,235
"Victoria",2021-08-17,21215
"Western Australia",2021-08-17,1061
"Australian Capital Territory",2021-08-18,207
"New South Wales",2021-08-18,15717
"Northern Territory",2021-08-18,200
"Queensland",2021-08-18,1961
"South Australia",2021-08-18,868
"Tasmania",2021-08-18,235
"Victoria",2021-08-18,21271
"Western Australia",2021-08-18,1062
"Australian Capital Territory",2021-08-19,219
"New South Wales",2021-08-19,16353
"Northern Territory",2021-08-19,200
"Queensland",2021-08-19,1962
"South Australia",2021-08-19,869
"Tasmania",2021-08-19,235
"Victoria",2021-08-19,21328
"Western Australia",2021-08-19,1062
"Australian Capital Territory",2021-08-20,226
"New South Wales",2021-08-20,17173
"Northern Territory",2021-08-20,200
"Queensland",2021-08-20,1964
"South Australia",2021-08-20,869
"Tasmania",2021-08-20,235
"Victoria",2021-08-20,21389
"Western Australia",2021-08-20,1063
"Australian Capital Territory",2021-08-21,245
"New South Wales",2021-08-21,17995
"Northern Territory",2021-08-21,200
"Queensland",2021-08-21,1964
"South Australia",2021-08-21,869
"Tasmania",2021-08-21,235
"Victoria",2021-08-21,21455
"Western Australia",2021-08-21,1063
"Australian Capital Territory",2021-08-22,261
"New South Wales",2021-08-22,18800
"Northern Territory",2021-08-22,200
"Queensland",2021-08-22,1966
"South Australia",2021-08-22,869
"Tasmania",2021-08-22,235
"Victoria",2021-08-22,21526
"Western Australia",2021-08-22,1063
"Australian Capital Territory",2021-08-23,291
"New South Wales",2021-08-23,19545
"Northern Territory",2021-08-23,200
"Queensland",2021-08-23,1972
"South Australia",2021-08-23,870
"Tasmania",2021-08-23,235
"Victoria",2021-08-23,21577
"Western Australia",2021-08-23,1064
"Australian Capital Territory",2021-08-24,300
"New South Wales",2021-08-24,20466
"Northern Territory",2021-08-24,200
"Queensland",2021-08-24,1972
"South Australia",2021-08-24,870
"Tasmania",2021-08-24,235
"Victoria",2021-08-24,21618
"Western Australia",2021-08-24,1064
"Australian Capital Territory",2021-08-25,314
"New South Wales",2021-08-25,21471
"Northern Territory",2021-08-25,200
"Queensland",2021-08-25,1972
"South Australia",2021-08-25,870
"Tasmania",2021-08-25,235
"Victoria",2021-08-25,21694
"Western Australia",2021-08-25,1084
"Australian Capital Territory",2021-08-26,335
"New South Wales",2021-08-26,22346
"Northern Territory",2021-08-26,201
"Queensland",2021-08-26,1973
"South Australia",2021-08-26,870
"Tasmania",2021-08-26,235
"Victoria",2021-08-26,21772
"Western Australia",2021-08-26,1084
"Australian Capital Territory",2021-08-27,361
"New South Wales",2021-08-27,23372
"Northern Territory",2021-08-27,201
"Queensland",2021-08-27,1977
"South Australia",2021-08-27,870
"Tasmania",2021-08-27,235
"Victoria",2021-08-27,21835
"Western Australia",2021-08-27,1084
"Australian Capital Territory",2021-08-28,374
"New South Wales",2021-08-28,24585
"Northern Territory",2021-08-28,202
"Queensland",2021-08-28,1977
"South Australia",2021-08-28,871
"Tasmania",2021-08-28,235
"Victoria",2021-08-28,21926
"Western Australia",2021-08-28,1086
"Australian Capital Territory",2021-08-29,386
"New South Wales",2021-08-29,25857
"Northern Territory",2021-08-29,201
"Queensland",2021-08-29,1979
"South Australia",2021-08-29,871
"Tasmania",2021-08-29,235
"Victoria",2021-08-29,21996
"Western Australia",2021-08-29,1086
"Australian Capital Territory",2021-08-30,398
"New South Wales",2021-08-30,27026
"Northern Territory",2021-08-30,202
"Queensland",2021-08-30,1979
"South Australia",2021-08-30,871
"Tasmania",2021-08-30,235
"Victoria",2021-08-30,22071
"Western Australia",2021-08-30,1086
"Australian Capital Territory",2021-08-31,421
"New South Wales",2021-08-31,28111
"Northern Territory",2021-08-31,202
"Queensland",2021-08-31,1980
"South Australia",2021-08-31,871
"Tasmania",2021-08-31,235
"Victoria",2021-08-31,22187
"Western Australia",2021-08-31,1086
"Australian Capital Territory",2021-09-01,433
"New South Wales",2021-09-01,29390
"Northern Territory",2021-09-01,202
"Queensland",2021-09-01,1982
"South Australia",2021-09-01,871
"Tasmania",2021-09-01,235
"Victoria",2021-09-01,22361
"Western Australia",2021-09-01,1086
"Australian Capital Territory",2021-09-02,451
"New South Wales",2021-09-02,30807
"Northern Territory",2021-09-02,202
"Queensland",2021-09-02,1982
"South Australia",2021-09-02,875
"Tasmania",2021-09-02,235
"Victoria",2021-09-02,22570
"Western Australia",2021-09-02,1086
"Australian Capital Territory",2021-09-03,483
"New South Wales",2021-09-03,32323
"Northern Territory",2021-09-03,202
"Queensland",2021-09-03,1984
"South Australia",2021-09-03,877
"Tasmania",2021-09-03,235
"Victoria",2021-09-03,22759
"Western Australia",2021-09-03,1086
"Australian Capital Territory",2021-09-04,498
"New South Wales",2021-09-04,33792
"Northern Territory",2021-09-04,202
"Queensland",2021-09-04,1985
"South Australia",2021-09-04,879
"Tasmania",2021-09-04,235
"Victoria",2021-09-04,22942
"Western Australia",2021-09-04,1086
"Australian Capital Territory",2021-09-05,509
"New South Wales",2021-09-05,35064
"Northern Territory",2021-09-05,202
"Queensland",2021-09-05,1991
"South Australia",2021-09-05,880
"Tasmania",2021-09-05,235
"Victoria",2021-09-05,23188
"Western Australia",2021-09-05,1086
"Australian Capital Territory",2021-09-06,528
"New South Wales",2021-09-06,36267
"Northern Territory",2021-09-06,203
"Queensland",2021-09-06,1991
"South Australia",2021-09-06,881
"Tasmania",2021-09-06,235
"Victoria",2021-09-06,23429
"Western Australia",2021-09-06,1087
"Australian Capital Territory",2021-09-07,548
"New South Wales",2021-09-07,37724
"Northern Territory",2021-09-07,203
"Queensland",2021-09-07,1991
"South Australia",2021-09-07,888
"Tasmania",2021-09-07,235
"Victoria",2021-09-07,23641
"Western Australia",2021-09-07,1087
"Australian Capital Territory",2021-09-08,563
"New South Wales",2021-09-08,39108
"Northern Territory",2021-09-08,203
"Queensland",2021-09-08,1992
"South Australia",2021-09-08,889
"Tasmania",2021-09-08,235
"Victoria",2021-09-08,23964
"Western Australia",2021-09-08,1088
"Australian Capital Territory",2021-09-09,587
"New South Wales",2021-09-09,40616
"Northern Territory",2021-09-09,203
"Queensland",2021-09-09,1995
"South Australia",2021-09-09,891
"Tasmania",2021-09-09,235
"Victoria",2021-09-09,24297
"Western Australia",2021-09-09,1088
"Australian Capital Territory",2021-09-10,602
"New South Wales",2021-09-10,42219
"Northern Territory",2021-09-10,203
"Queensland",2021-09-10,2002
"South Australia",2021-09-10,891
"Tasmania",2021-09-10,235
"Victoria",2021-09-10,24747
"Western Australia",2021-09-10,1088
"Australian Capital Territory",2021-09-11,617
"New South Wales",2021-09-11,43436
"Northern Territory",2021-09-11,203
"Queensland",2021-09-11,2003
"South Australia",2021-09-11,892
"Tasmania",2021-09-11,235
"Victoria",2021-09-11,25128
"Western Australia",2021-09-11,1089
"Australian Capital Territory",2021-09-12,630
"New South Wales",2021-09-12,44674
"Northern Territory",2021-09-12,203
"Queensland",2021-09-12,2007
"South Australia",2021-09-12,894
"Tasmania",2021-09-12,235
"Victoria",2021-09-12,25591
"Western Australia",2021-09-12,1089
"Australian Capital Territory",2021-09-13,652
"New South Wales",2021-09-13,45782
"Northern Territory",2021-09-13,203
"Queensland",2021-09-13,2009
"South Australia",2021-09-13,895
"Tasmania",2021-09-13,235
"Victoria",2021-09-13,26036
"Western Australia",2021-09-13,1089
"Australian Capital Territory",2021-09-14,665
"New South Wales",2021-09-14,47007
"Northern Territory",2021-09-14,203
"Queensland",2021-09-14,2010
"South Australia",2021-09-14,896
"Tasmania",2021-09-14,235
"Victoria",2021-09-14,26439
"Western Australia",2021-09-14,1089
"Australian Capital Territory",2021-09-15,680
"New South Wales",2021-09-15,48341
"Northern Territory",2021-09-15,204
"Queensland",2021-09-15,2013
"South Australia",2021-09-15,896
"Tasmania",2021-09-15,235
"Victoria",2021-09-15,26942
"Western Australia",2021-09-15,1089
"Australian Capital Territory",2021-09-16,710
"New South Wales",2021-09-16,49611
"Northern Territory",2021-09-16,204
"Queensland",2021-09-16,2014
"South Australia",2021-09-16,898
"Tasmania",2021-09-16,235
"Victoria",2021-09-16,27439
"Western Australia",2021-09-16,1089
"Australian Capital Territory",2021-09-17,725
"New South Wales",2021-09-17,50919
"Northern Territory",2021-09-17,204
"Queensland",2021-09-17,2015
"South Australia",2021-09-17,898
"Tasmania",2021-09-17,235
"Victoria",2021-09-17,27968
"Western Australia",2021-09-17,1092
"Australian Capital Territory",2021-09-18,742
"New South Wales",2021-09-18,51986
"Northern Territory",2021-09-18,204
"Queensland",2021-09-18,2015
"South Australia",2021-09-18,898
"Tasmania",2021-09-18,235
"Victoria",2021-09-18,28456
"Western Australia",2021-09-18,1092
"Australian Capital Territory",2021-09-19,749
"New South Wales",2021-09-19,52922
"Northern Territory",2021-09-19,206
"Queensland",2021-09-19,2017
"South Australia",2021-09-19,898
"Tasmania",2021-09-19,235
"Victoria",2021-09-19,29008
"Western Australia",2021-09-19,1093
"Australian Capital Territory",2021-09-20,765
"New South Wales",2021-09-20,53898
"Northern Territory",2021-09-20,206
"Queensland",2021-09-20,2018
"South Australia",2021-09-20,898
"Tasmania",2021-09-20,235
"Victoria",2021-09-20,29596
"Western Australia",2021-09-20,1094
"Australian Capital Territory",2021-09-21,782
"New South Wales",2021-09-21,54919
"Northern Territory",2021-09-21,206
"Queensland",2021-09-21,2019
"South Australia",2021-09-21,898
"Tasmania",2021-09-21,235
"Victoria",2021-09-21,30216
"Western Australia",2021-09-21,1094
"Australian Capital Territory",2021-09-22,798
"New South Wales",2021-09-22,55962
"Northern Territory",2021-09-22,208
"Queensland",2021-09-22,2021
"South Australia",2021-09-22,899
"Tasmania",2021-09-22,235
"Victoria",2021-09-22,30961
"Western Australia",2021-09-22,1094
"Australian Capital Territory",2021-09-23,817
"New South Wales",2021-09-23,56988
"Northern Territory",2021-09-23,208
"Queensland",2021-09-23,2021
"South Australia",2021-09-23,900
"Tasmania",2021-09-23,235
"Victoria",2021-09-23,31679
"Western Australia",2021-09-23,1094
"Australian Capital Territory",2021-09-24,849
"New South Wales",2021-09-24,57983
"Northern Territory",2021-09-24,208
"Queensland",2021-09-24,2022
"South Australia",2021-09-24,900
"Tasmania",2021-09-24,235
"Victoria",2021-09-24,32515
"Western Australia",2021-09-24,1095
"Australian Capital Territory",2021-09-25,874
"New South Wales",2021-09-25,58931
"Northern Territory",2021-09-25,208
"Queensland",2021-09-25,2022
"South Australia",2021-09-25,900
"Tasmania",2021-09-25,235
"Victoria",2021-09-25,33294
"Western Australia",2021-09-25,1095
"Australian Capital Territory",2021-09-26,893
"New South Wales",2021-09-26,59709
"Northern Territory",2021-09-26,209
"Queensland",2021-09-26,2022
"South Australia",2021-09-26,901
"Tasmania",2021-09-26,235
"Victoria",2021-09-26,33967
"Western Australia",2021-09-26,1095
"Australian Capital Territory",2021-09-27,906
"New South Wales",2021-09-27,60561
"Northern Territory",2021-09-27,209
"Queensland",2021-09-27,2028
"South Australia",2021-09-27,901
"Tasmania",2021-09-27,235
"Victoria",2021-09-27,34975
"Western Australia",2021-09-27,1096
"Australian Capital Territory",2021-09-28,928
"New South Wales",2021-09-28,61420
"Northern Territory",2021-09-28,210
"Queensland",2021-09-28,2029
"South Australia",2021-09-28,901
"Tasmania",2021-09-28,235
"Victoria",2021-09-28,35904
"Western Australia",2021-09-28,1096
"Australian Capital Territory",2021-09-29,959
"New South Wales",2021-09-29,62353
"Northern Territory",2021-09-29,211
"Queensland",2021-09-29,2035
"South Australia",2021-09-29,901
"Tasmania",2021-09-29,235
"Victoria",2021-09-29,37333
"Western Australia",2021-09-29,1096
"Australian Capital Territory",2021-09-30,1011
"New South Wales",2021-09-30,63212
"Northern Territory",2021-09-30,211
"Queensland",2021-09-30,2039
"South Australia",2021-09-30,901
"Tasmania",2021-09-30,235
"Victoria",2021-09-30,38476
"Western Australia",2021-09-30,1096
"Australian Capital Territory",2021-10-01,1063
"New South Wales",2021-10-01,64014
"Northern Territory",2021-10-01,212
"Queensland",2021-10-01,2042
"South Australia",2021-10-01,902
"Tasmania",2021-10-01,235
"Victoria",2021-10-01,39952
"Western Australia",2021-10-01,1096
"Australian Capital Territory",2021-10-02,1101
"New South Wales",2021-10-02,64668
"Northern Territory",2021-10-02,212
"Queensland",2021-10-02,2043
"South Australia",2021-10-02,904
"Tasmania",2021-10-02,236
"Victoria",2021-10-02,41128
"Western Australia",2021-10-02,1096
"Australian Capital Territory",2021-10-03,1129
"New South Wales",2021-10-03,65279
"Northern Territory",2021-10-03,212
"Queensland",2021-10-03,2046
"South Australia",2021-10-03,905
"Tasmania",2021-10-03,236
"Victoria",2021-10-03,42505
"Western Australia",2021-10-03,1099
"Australian Capital Territory",2021-10-04,1162
"New South Wales",2021-10-04,65876
"Northern Territory",2021-10-04,212
"Queensland",2021-10-04,2048
"South Australia",2021-10-04,906
"Tasmania",2021-10-04,236
"Victoria",2021-10-04,44251
"Western Australia",2021-10-04,1109
"Australian Capital Territory",2021-10-05,1190
"New South Wales",2021-10-05,66456
"Northern Territory",2021-10-05,212
"Queensland",2021-10-05,2051
"South Australia",2021-10-05,907
"Tasmania",2021-10-05,236
"Victoria",2021-10-05,45664
"Western Australia",2021-10-05,1110
"Australian Capital Territory",2021-10-06,1231
"New South Wales",2021-10-06,67024
"Northern Territory",2021-10-06,212
"Queensland",2021-10-06,2056
"South Australia",2021-10-06,907
"Tasmania",2021-10-06,236
"Victoria",2021-10-06,47266
"Western Australia",2021-10-06,1110
"Australian Capital Territory",2021-10-07,1271
"New South Wales",2021-10-07,67669
"Northern Territory",2021-10-07,213
"Queensland",2021-10-07,2056
"South Australia",2021-10-07,907
"Tasmania",2021-10-07,236
"Victoria",2021-10-07,49104
"Western Australia",2021-10-07,1110
"Australian Capital Territory",2021-10-08,1296
"New South Wales",2021-10-08,68246
"Northern Territory",2021-10-08,214
"Queensland",2021-10-08,2059
"South Australia",2021-10-08,908
"Tasmania",2021-10-08,236
"Victoria",2021-10-08,51012
"Western Australia",2021-10-08,1110
"Australian Capital Territory",2021-10-09,1326
"New South Wales",2021-10-09,68712
"Northern Territory",2021-10-09,214
"Queensland",2021-10-09,2062
"South Australia",2021-10-09,909
"Tasmania",2021-10-09,236
"Victoria",2021-10-09,52902
"Western Australia",2021-10-09,1110
"Australian Capital Territory",2021-10-10,1358
"New South Wales",2021-10-10,69205
"Northern Territory",2021-10-10,215
"Queensland",2021-10-10,2063
"South Australia",2021-10-10,910
"Tasmania",2021-10-10,236
"Victoria",2021-10-10,54470
"Western Australia",2021-10-10,1110
"Australian Capital Territory",2021-10-11,1386
"New South Wales",2021-10-11,69552
